"id","property_type","city","price","sq_m_built","n_bedrooms","bathrooms","floor","year_built","exterior","parking","log_price","city-neighborhood"
101866765,Flat / apartment,Barcelona,159900,59,3,1,1,1973,False,False,11,Barcelona - El Guinardó
103752817,Flat / apartment,Barcelona,280000,208,2,0,0,1948,False,False,12,Barcelona - El Guinardó
104170517,Flat / apartment,Barcelona,340000,68,2,1,1,1970,True,False,12,Barcelona - Horta Guinardó
104155475,Flat / apartment,Barcelona,225000,104,4,2,7,1974,False,False,12,Barcelona - Canyelles
104082624,Flat / apartment,Barcelona,225000,104,4,2,7,1974,True,False,12,Barcelona - Nou Barris
104316718,Flat / apartment,Barcelona,595000,174,5,2,7,1960,True,False,13,Barcelona - Sant Martí
101678756,Flat / apartment,Barcelona,229000,77,3,1,2,1971,True,False,12,Barcelona - Sant Martí
104159258,Flat / apartment,Barcelona,259000,83,3,1,3,1969,False,False,12,Barcelona - Sant Martí de Provençals
103952046,Flat / apartment,Barcelona,335000,106,4,1,0,1965,False,False,12,Barcelona - Sant Martí de Provençals
104076006,Flat / apartment,Barcelona,45600,55,3,1,5,1971,False,False,10,Barcelona - Sant Martí
103202008,Flat / apartment,Barcelona,410000,107,4,2,8,1977,False,True,12,Barcelona - La Marina del Port
103096320,Flat / apartment,Barcelona,410000,107,4,2,8,1986,True,True,12,Barcelona - La Marina del Port
104379171,Flat / apartment,Barcelona,330000,95,3,2,7,1977,True,True,12,Barcelona - La Marina del Port
97576925,Flat / apartment,Barcelona,335000,110,4,2,3,1992,True,False,12,Barcelona - La Marina del Port
104305111,Flat / apartment,Barcelona,329000,88,4,2,2,1967,False,False,12,Barcelona - La Marina del Port
104307882,Flat / apartment,Barcelona,215000,79,3,1,3,1967,True,False,12,Barcelona - La Marina del Port
103339289,Flat / apartment,Barcelona,410000,107,4,2,8,1986,True,True,12,Barcelona - La Marina del Port
103798041,Studio flat,Barcelona,160000,87,0,1,0,1960,True,False,11,Barcelona - La Marina del Port
101380092,Flat / apartment,Barcelona,101000,55,3,1,4,1977,True,False,11,Barcelona - La Marina del Port
104257275,Flat / apartment,Barcelona,175000,87,3,1,1,1984,True,False,12,Barcelona - La Marina del Port
104060323,Flat / apartment,Barcelona,290000,72,1,1,0,1969,False,False,12,Barcelona - Sants-Montjuïc
103266173,Flat / apartment,Barcelona,240000,114,3,2,2,1995,True,False,12,Barcelona - Les Roquetes
104351201,Penthouse,Barcelona,180000,71,3,1,4,1968,True,False,12,Barcelona - Nou Barris
100016353,Flat / apartment,Barcelona,39900,48,1,1,0,1965,True,False,10,Barcelona - Nou Barris
101723421,Flat / apartment,Barcelona,104500,55,2,1,1,1968,True,False,11,Barcelona - Les Roquetes
104363437,Flat / apartment,Barcelona,76200,60,3,1,1,1968,False,False,11,Barcelona - Nou Barris
86566928,Studio flat,Barcelona,83000,60,0,1,0,1968,True,False,11,Barcelona - Les Roquetes
103246136,Penthouse,Santa Coloma de Gramenet,346500,88,4,1,5,1970,True,False,12,Santa Coloma de Gramenet - Centre
98730000,Flat / apartment,Santa Coloma de Gramenet,107500,73,3,1,2,1969,True,False,11,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
104371343,Terraced house,Santa Coloma de Gramenet,455000,165,5,2,3,2007,False,True,13,Santa Coloma de Gramenet - Singuerlín
104175966,Flat / apartment,Santa Coloma de Gramenet,185000,79,2,1,1,1969,True,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104292366,Flat / apartment,Santa Coloma de Gramenet,215000,86,3,1,3,1970,True,False,12,Santa Coloma de Gramenet - Fondo
97360469,Flat / apartment,Santa Coloma de Gramenet,92500,58,3,1,4,1969,True,False,11,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
104171776,Flat / apartment,Santa Coloma de Gramenet,59000,75,2,1,1,1969,True,False,10,Santa Coloma de Gramenet - Riu
97083876,Flat / apartment,Santa Coloma de Gramenet,101500,57,2,1,1,1972,True,False,11,Santa Coloma de Gramenet - Singuerlín
103855680,Flat / apartment,Santa Coloma de Gramenet,298000,130,5,2,1,2006,True,False,12,Santa Coloma de Gramenet - Centre
104173164,Flat / apartment,Santa Coloma de Gramenet,72000,104,3,2,0,1970,True,False,11,Santa Coloma de Gramenet - Fondo
104244054,Flat / apartment,Santa Coloma de Gramenet,195000,79,2,1,1,1969,True,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104014708,Flat / apartment,Santa Coloma de Gramenet,195000,80,2,1,1,2004,True,False,12,Santa Coloma de Gramenet - Riu
104209951,Terraced house,Santa Coloma de Gramenet,272000,103,4,2,0,1970,False,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104179963,Flat / apartment,Santa Coloma de Gramenet,136000,68,3,1,2,1971,True,False,11,Santa Coloma de Gramenet - Singuerlín
104295172,Flat / apartment,Santa Coloma de Gramenet,137000,76,3,1,0,1974,True,False,11,Santa Coloma de Gramenet - Singuerlín
104142157,Flat / apartment,Santa Coloma de Gramenet,149500,65,3,1,3,1968,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
102355432,Flat / apartment,Santa Coloma de Gramenet,143000,95,3,1,2,1964,True,False,11,Santa Coloma de Gramenet - Fondo
104097551,Flat / apartment,Santa Coloma de Gramenet,210000,78,3,2,0,1964,True,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104159226,Flat / apartment,Santa Coloma de Gramenet,179000,65,3,1,0,1965,False,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
102793135,Flat / apartment,Santa Coloma de Gramenet,211000,70,3,1,2,1969,True,False,12,Santa Coloma de Gramenet - Riu
101170466,Studio flat,Santa Coloma de Gramenet,105000,60,0,1,0,1970,True,False,11,Santa Coloma de Gramenet - Fondo
103140821,Flat / apartment,Santa Coloma de Gramenet,138500,68,3,1,2,1962,True,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
35203313,Flat / apartment,Santa Coloma de Gramenet,312000,160,4,2,1,1980,True,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104070186,Flat / apartment,Santa Coloma de Gramenet,178000,69,3,1,1,1960,True,False,12,Santa Coloma de Gramenet - Centre
103885979,Flat / apartment,Santa Coloma de Gramenet,90537,72,3,2,0,1971,True,False,11,Santa Coloma de Gramenet - Riera Alta - Llatí
102818206,Flat / apartment,Santa Coloma de Gramenet,112000,63,3,1,3,1970,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104181423,Flat / apartment,Barcelona,315000,86,4,1,2,1976,True,True,12,Barcelona - La Font de la Guatlla
103800015,Penthouse,Barcelona,650000,175,4,2,4,1966,True,False,13,Barcelona - La Font de la Guatlla
104293064,Flat / apartment,Barcelona,360000,91,2,1,1,2000,True,False,12,Barcelona - La Font de la Guatlla
102519690,Flat / apartment,Barcelona,180000,74,2,1,12,1966,True,False,12,Barcelona - La Font de la Guatlla
91599983,Detached house,Barcelona,1350000,519,6,4,3,2016,False,True,14,Barcelona - Sarrià-Sant Gervasi
85358282,Detached house,Barcelona,2750000,483,8,6,0,1980,False,False,14,Barcelona - Vallvidrera - El Tibidabo i les Planes
99815271,Detached house,Barcelona,975000,178,5,2,2,1920,False,False,13,Barcelona - Vallvidrera - El Tibidabo i les Planes
103717137,Flat / apartment,Barcelona,1150000,162,4,3,7,1954,True,False,13,Barcelona - Sant Gervasi - La Bonanova
104125157,Semi-detached house,Barcelona,2300000,301,5,6,4,1970,False,False,14,Barcelona - Sant Gervasi - La Bonanova
103549055,Flat / apartment,Barcelona,590000,147,2,1,0,1965,False,False,13,Barcelona - Sant Gervasi - La Bonanova
104099355,Flat / apartment,Barcelona,275000,65,1,1,0,1965,True,False,12,Barcelona - Sant Gervasi - La Bonanova
101131959,Flat / apartment,Barcelona,460000,65,1,1,4,1965,True,False,13,Barcelona - Sant Gervasi - La Bonanova
101617793,Flat / apartment,Barcelona,630000,95,3,2,1,1969,True,False,13,Barcelona - La Font d'En Fargues
103499059,Flat / apartment,Barcelona,229000,59,3,1,1,1974,True,False,12,Barcelona - Horta Guinardó
103816400,Flat / apartment,Barcelona,510000,142,4,2,8,1992,True,False,13,Barcelona - La Vall d'Hebron - La Clota
103232929,Duplex,Barcelona,180000,126,3,2,0,1968,True,False,12,Barcelona - Nou Barris
103300584,Flat / apartment,Barcelona,320000,120,3,2,0,1970,True,False,12,Barcelona - Vilapicina i la Torre Llobeta
103420281,Flat / apartment,Barcelona,279990,83,4,1,1,1970,True,False,12,Barcelona - Vilapicina i la Torre Llobeta
104355741,Flat / apartment,Barcelona,275000,91,3,1,0,1968,True,False,12,Barcelona - Nou Barris
104395024,Flat / apartment,Barcelona,419000,104,4,2,2,1990,True,True,12,Barcelona - Provençals del Poblenou
102767701,Flat / apartment,Barcelona,265000,57,2,1,0,1977,True,False,12,Barcelona - Provençals del Poblenou
104300068,Flat / apartment,Barcelona,399000,96,3,2,3,1986,False,False,12,Barcelona - Sant Martí
100620261,Flat / apartment,Barcelona,145000,77,3,1,4,1961,True,False,11,Barcelona - Sant Martí
103693435,Flat / apartment,Barcelona,290000,60,3,1,1,1936,True,False,12,Barcelona - Hostafrancs
103694202,Flat / apartment,Barcelona,290000,60,2,1,1,1936,True,False,12,Barcelona - Hostafrancs
103912598,Flat / apartment,Barcelona,179000,73,3,1,1,1930,True,False,12,Barcelona - Hostafrancs
104111086,Flat / apartment,Barcelona,190000,40,1,1,0,1900,True,False,12,Barcelona - Hostafrancs
103942406,Penthouse,Barcelona,680000,135,3,2,2,1973,True,True,13,Barcelona - Hostafrancs
103377078,Flat / apartment,Barcelona,214001,52,1,1,2,1969,True,False,12,Barcelona - Sants-Montjuïc
102852721,Terraced house,Barcelona,2200000,360,4,4,0,1988,False,True,14,Barcelona - Pedralbes
102819828,Flat / apartment,Barcelona,650000,83,2,2,4,1953,True,False,13,Barcelona - Pedralbes
102805756,Flat / apartment,Barcelona,615000,93,4,2,0,1969,True,True,13,Barcelona - Les Corts
102524652,Flat / apartment,Barcelona,2900000,371,6,5,2,1969,True,True,14,Barcelona - Les Corts
103582587,Detached house,Barcelona,17000000,1244,8,9,3,2016,False,True,16,Barcelona - Pedralbes
104029619,Flat / apartment,Barcelona,490000,85,3,2,4,1971,True,True,13,Barcelona - Pedralbes
103847044,Detached house,Barcelona,1800000,214,6,2,2,1940,False,True,14,Barcelona - Les Corts
91718913,Flat / apartment,Barcelona,171000,63,3,1,0,1962,True,False,12,Barcelona - Sant Genís Dels Agudells - Montbau
100383107,Flat / apartment,Barcelona,290000,63,1,1,1,1910,True,False,12,Barcelona - Navas
103337678,Flat / apartment,Barcelona,360000,107,2,2,0,1961,True,False,12,Barcelona - Navas
104339717,Flat / apartment,Barcelona,435000,68,3,1,2,1957,True,False,12,Barcelona - Sant Martí
104068023,Flat / apartment,Barcelona,345000,95,2,1,0,1930,True,False,12,Barcelona - El Poblenou
103778329,Flat / apartment,Barcelona,460000,89,4,2,3,1978,True,True,13,Barcelona - El Poblenou
103913051,Flat / apartment,Barcelona,490000,80,3,1,8,1967,True,False,13,Barcelona - El Poblenou
104052442,Flat / apartment,Barcelona,215000,43,1,1,5,1900,True,False,12,Barcelona - El Poblenou
104204581,Flat / apartment,Barcelona,525000,84,4,2,7,1978,True,False,13,Barcelona - El Poblenou
103070534,Duplex,Barcelona,795000,150,2,2,1,2009,False,False,13,Barcelona - El Poblenou
103095665,Flat / apartment,Barcelona,357000,70,3,1,0,1971,True,False,12,Barcelona - Sant Martí
102302250,Penthouse,Barcelona,235000,70,3,1,4,1920,True,False,12,Barcelona - La Bordeta
101495029,Flat / apartment,Barcelona,331000,101,3,1,2,1969,False,False,12,Barcelona - Sants-Montjuïc
104314624,Duplex,Barcelona,990000,109,2,2,0,2021,True,True,13,Barcelona - Sant Gervasi - Galvany
104004478,Flat / apartment,Barcelona,1490000,276,5,3,3,1969,True,True,14,Barcelona - Sarrià-Sant Gervasi
104376182,Flat / apartment,Barcelona,880000,139,4,2,2,1982,True,True,13,Barcelona - Sarrià-Sant Gervasi
103726776,Flat / apartment,Barcelona,2300000,412,5,4,1,1960,True,True,14,Barcelona - Sant Gervasi - Galvany
104224241,Duplex,Barcelona,990000,130,2,2,0,2023,True,False,13,Barcelona - Sant Gervasi - Galvany
104111212,Flat / apartment,Barcelona,800000,135,3,2,6,1965,True,False,13,Barcelona - Sant Gervasi - Galvany
104385781,Flat / apartment,Barcelona,2000000,215,5,2,6,1973,True,True,14,Barcelona - Sarrià-Sant Gervasi
103747930,Penthouse,Barcelona,2990000,350,3,3,7,1965,True,True,14,Barcelona - Sant Gervasi - Galvany
101976594,Duplex,Barcelona,1975000,325,6,5,0,1988,True,True,14,Barcelona - Sant Gervasi - Galvany
104067898,Flat / apartment,Barcelona,535000,91,3,2,2,1968,True,False,13,Barcelona - Sant Gervasi - Galvany
103800700,Flat / apartment,Barcelona,590000,116,3,2,4,1966,True,False,13,Barcelona - Sant Gervasi - Galvany
100967597,Penthouse,Barcelona,1980000,330,4,3,7,1965,True,True,14,Barcelona - Sant Gervasi - Galvany
103708996,Penthouse,Barcelona,1200000,145,3,2,8,1965,True,True,13,Barcelona - Sant Gervasi - Galvany
104179592,Flat / apartment,Barcelona,275000,59,2,1,0,1966,False,False,12,Barcelona - Sants - Badal
103139659,Flat / apartment,Barcelona,249000,70,3,1,2,1969,True,False,12,Barcelona - Sants - Badal
103293774,Flat / apartment,Barcelona,215000,83,2,1,1,1967,True,False,12,Barcelona - Sants - Badal
102621281,Penthouse,Barcelona,160000,38,1,1,3,1930,True,False,11,Barcelona - Sants - Badal
102223232,Penthouse,Barcelona,1890000,250,4,3,5,1977,True,True,14,Barcelona - Les Tres Torres
96704427,Flat / apartment,Barcelona,1750000,300,5,4,3,1977,True,True,14,Barcelona - Les Tres Torres
96863550,Terraced house,Barcelona,1695000,390,4,5,4,1993,False,True,14,Barcelona - Sarrià-Sant Gervasi
102250753,Flat / apartment,Barcelona,399000,69,3,2,0,1965,False,False,12,Barcelona - Gràcia
104335287,Flat / apartment,Barcelona,185000,60,3,1,1,1966,True,False,12,Barcelona - El Coll
104389985,Flat / apartment,Barcelona,300000,84,4,1,1,1978,True,False,12,Barcelona - Can Baró
101300151,Flat / apartment,Barcelona,345000,95,2,2,0,1936,True,False,12,Barcelona - Horta Guinardó
103958175,Flat / apartment,Barcelona,315000,90,4,1,10,1973,True,False,12,Barcelona - Can Baró
103965612,Flat / apartment,Barcelona,136000,91,3,1,1,1970,True,False,11,Barcelona - La Trinitat Vella
103854940,Flat / apartment,Hospitalet de Llobregat,135000,59,3,1,2,1959,False,False,11,Hospitalet de Llobregat - Collblanc
104389628,Flat / apartment,Hospitalet de Llobregat,110000,55,2,1,1,1950,True,False,11,Hospitalet de Llobregat - La Florida
104352963,Flat / apartment,Hospitalet de Llobregat,155000,72,4,1,2,1963,True,False,11,Hospitalet de Llobregat - La Florida
99993564,Flat / apartment,Hospitalet de Llobregat,215000,78,1,1,0,2005,True,False,12,Hospitalet de Llobregat - Sant Josep
103392822,Flat / apartment,Hospitalet de Llobregat,157000,60,3,1,4,1945,True,False,11,Hospitalet de Llobregat - La Florida
104296946,Flat / apartment,Hospitalet de Llobregat,300000,58,3,1,2,1972,True,False,12,Hospitalet de Llobregat - Sanfeliu
104372034,Flat / apartment,Hospitalet de Llobregat,369000,106,3,2,4,1993,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
104065223,Detached house,Hospitalet de Llobregat,210000,61,2,1,1,1955,False,False,12,Hospitalet de Llobregat - Collblanc
101263135,Flat / apartment,Hospitalet de Llobregat,133000,75,3,1,1,1962,True,False,11,Hospitalet de Llobregat - Pubilla Cases
104285978,Flat / apartment,Hospitalet de Llobregat,239000,77,4,1,3,1972,True,False,12,Hospitalet de Llobregat - Bellvitge
104343168,Flat / apartment,Hospitalet de Llobregat,139000,63,3,1,4,1963,False,False,11,Hospitalet de Llobregat - Sant Josep
102798718,Flat / apartment,Hospitalet de Llobregat,77000,45,2,1,0,1955,True,False,11,Hospitalet de Llobregat - Les Planes
104075859,Duplex,Hospitalet de Llobregat,420000,90,2,1,10,1974,True,True,12,Hospitalet de Llobregat - Santa Eulàlia
103229716,Duplex,Hospitalet de Llobregat,399000,102,3,3,0,1966,True,False,12,Hospitalet de Llobregat - Pubilla Cases
104347101,Flat / apartment,Hospitalet de Llobregat,230000,74,3,1,11,1967,True,False,12,Hospitalet de Llobregat - Bellvitge
101256810,Flat / apartment,Hospitalet de Llobregat,175000,55,3,1,0,2020,True,False,12,Hospitalet de Llobregat - Pubilla Cases
98849174,Flat / apartment,Hospitalet de Llobregat,324000,86,2,2,1,1969,True,False,12,Hospitalet de Llobregat - Centre
102475241,Flat / apartment,Hospitalet de Llobregat,237000,85,3,2,1,2004,True,False,12,Hospitalet de Llobregat - La Florida
104376637,Flat / apartment,Hospitalet de Llobregat,120000,73,3,1,3,1965,True,False,11,Hospitalet de Llobregat - Pubilla Cases
104082329,Flat / apartment,Hospitalet de Llobregat,350000,70,2,1,3,1971,True,False,12,Hospitalet de Llobregat - Sanfeliu
104362120,Flat / apartment,Hospitalet de Llobregat,310000,58,3,1,2,1972,True,False,12,Hospitalet de Llobregat - Sanfeliu
104193964,Flat / apartment,Hospitalet de Llobregat,128000,65,3,1,2,1963,True,False,11,Hospitalet de Llobregat - Collblanc
103838253,Flat / apartment,Hospitalet de Llobregat,120000,45,3,1,0,1965,False,False,11,Hospitalet de Llobregat - Pubilla Cases
103353436,Flat / apartment,Hospitalet de Llobregat,212000,88,3,1,10,1977,True,False,12,Hospitalet de Llobregat - Bellvitge
104277779,Flat / apartment,Hospitalet de Llobregat,150000,45,3,1,2,1959,False,False,11,Hospitalet de Llobregat - Centre
94985955,Flat / apartment,Hospitalet de Llobregat,240000,116,4,2,2,1966,True,False,12,Hospitalet de Llobregat - Les Planes
103974757,Duplex,Hospitalet de Llobregat,299000,106,4,3,0,1963,False,False,12,Hospitalet de Llobregat - Collblanc
104336341,Penthouse,Hospitalet de Llobregat,139000,45,2,1,5,1966,True,False,11,Hospitalet de Llobregat - La Florida - Les Planes
104232916,Flat / apartment,Hospitalet de Llobregat,360000,120,3,1,1,1949,True,False,12,Hospitalet de Llobregat - Centre
102746547,Flat / apartment,Hospitalet de Llobregat,119000,48,1,1,4,1963,True,False,11,Hospitalet de Llobregat - La Torrasa
100056334,Duplex,Hospitalet de Llobregat,215000,96,1,1,0,2005,True,False,12,Hospitalet de Llobregat - Centre
104365961,Flat / apartment,Hospitalet de Llobregat,74800,46,2,1,1,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
101807143,Flat / apartment,Hospitalet de Llobregat,157000,65,2,1,2,1963,True,False,11,Hospitalet de Llobregat - La Torrasa
102776299,Flat / apartment,Hospitalet de Llobregat,75000,64,2,1,3,1945,True,False,11,Hospitalet de Llobregat - Pubilla Cases
101453749,Flat / apartment,Hospitalet de Llobregat,148500,74,3,1,0,1969,True,False,11,Hospitalet de Llobregat - Bellvitge
101939872,Flat / apartment,Hospitalet de Llobregat,128500,69,3,1,1,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
98199415,Penthouse,Hospitalet de Llobregat,112000,45,3,1,6,1964,True,False,11,Hospitalet de Llobregat - Collblanc
102185126,Flat / apartment,Hospitalet de Llobregat,108000,68,3,1,0,1973,False,False,11,Hospitalet de Llobregat - Bellvitge
102796992,Flat / apartment,Hospitalet de Llobregat,81900,42,3,1,1,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
103088348,Flat / apartment,Hospitalet de Llobregat,92500,68,3,2,2,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
103893563,Flat / apartment,Hospitalet de Llobregat,157000,43,3,1,3,1970,False,False,11,Hospitalet de Llobregat - Centre
